"time","status","sex","neutered","intake_condition","intake_type","latitude","longitude","black","brown","brown_tabby","calico","cream","gray","gray_tabby","orange","orange_tabby","tan","tortie","white"
117,1,"male","yes","under_age_or_weight","stray",33.8025831,-118.1676989,1,0,0,0,0,0,0,0,0,0,0,1
95,1,"male","no","under_age_or_weight","stray",33.8025831,-118.1676989,1,0,0,0,0,0,0,0,0,0,0,1
152,0,"female","yes","other","stray",33.8319004,-118.1027122,0,0,0,0,0,0,0,1,0,0,0,1
15,0,"female","no","under_age_or_weight","stray",33.8562687,-118.1800438,0,0,0,0,0,0,1,0,0,0,0,1
148,1,"male","no","normal","stray",33.781582,-118.1991406,1,0,0,0,0,0,0,0,0,0,0,1
38,1,"female","yes","normal","stray",33.781582,-118.1991406,0,0,0,0,0,1,0,0,0,0,0,1
9,1,"female","yes","normal","stray",33.781582,-118.1991406,0,1,0,0,0,0,0,0,0,0,1,0
28,1,"female","yes","other","stray",33.7789714,-118.1578416,0,0,1,0,0,0,0,0,0,0,0,0
10,1,"female","no","under_age_or_weight","stray",33.8486774,-118.0819496,0,0,0,0,0,1,0,0,0,0,0,1
8,0,"male","no","under_age_or_weight","stray",33.7916879,-118.2121803,0,0,0,0,0,0,0,1,0,0,0,1
50,1,"female","yes","under_age_or_weight","stray",33.7937467,-118.1751593,0,0,1,0,0,0,0,0,0,0,0,1
50,1,"male","yes","under_age_or_weight","stray",33.7937467,-118.1751593,1,0,0,0,0,0,0,0,0,0,0,1
135,1,"male","yes","ill_moderatete","stray",33.8571807,-118.1629143,1,0,0,0,0,0,0,0,0,0,0,1
87,1,"male","yes","ill_moderatete","stray",33.8571807,-118.1629143,1,0,0,0,0,0,0,0,0,0,0,1
138,1,"female","yes","other","stray",33.7666764,-118.1680061,0,0,0,0,0,1,0,0,0,0,0,1
63,1,"male","yes","normal","stray",33.7880474,-118.1785045,1,0,0,0,0,0,0,0,0,0,0,1
63,1,"male","yes","normal","stray",33.7880474,-118.1785045,1,0,0,0,0,0,0,0,0,0,0,1
195,1,"female","yes","ill_mild","stray",33.7844997,-118.1971031,0,0,0,0,0,1,0,0,0,0,0,1
187,1,"male","yes","other","stray",33.8171059,-118.2143806,0,0,0,0,0,1,0,0,0,0,0,1
9,0,"female","no","ill_moderatete","stray",33.7962103,-118.1806361,0,0,0,0,0,0,0,1,0,0,0,1
66,1,"male","yes","under_age_or_weight","stray",33.7845907,-118.1750967,1,0,0,0,0,0,0,0,0,0,0,1
87,1,"female","no","under_age_or_weight","stray",33.7845907,-118.1750967,1,0,0,0,0,0,0,0,0,0,0,1
12,1,"male","no","normal","other",33.7898551,-118.1817775,0,1,0,0,0,0,0,0,0,1,0,0
82,0,"male","no","other","stray",33.8812403,-118.1787632,0,0,0,0,0,1,0,0,0,0,0,1
78,1,"female","yes","normal","stray",33.80273,-118.1957094,1,0,0,0,0,0,0,0,0,0,0,1
66,1,"male","yes","normal","stray",33.80273,-118.1957094,1,0,0,0,0,0,0,0,0,0,0,1
66,0,"male","no","other","stray",33.8224766,-118.1942663,0,0,0,0,0,0,1,0,0,0,0,1
206,1,"female","yes","ill_mild","stray",33.7777601,-118.1876672,0,0,0,0,0,0,0,1,0,0,0,1
66,0,"female","no","normal","stray",33.865678,-118.1818753,0,0,0,0,0,1,0,0,0,0,0,1
32,0,"male","no","other","stray",33.8686475,-118.151255,1,0,0,0,0,0,0,0,0,0,0,1
104,1,"female","yes","other","stray",33.8686475,-118.151255,1,0,0,0,0,0,0,0,0,0,0,1
17,0,"female","no","other","stray",33.8686475,-118.151255,1,0,0,0,0,0,0,0,0,0,0,1
100,1,"female","yes","other","stray",33.8686475,-118.151255,1,0,0,0,0,0,0,0,0,0,0,1
72,1,"female","yes","under_age_or_weight","stray",33.790074,-118.1961716,0,0,0,0,0,1,0,0,0,0,0,1
72,1,"female","yes","under_age_or_weight","stray",33.790074,-118.1961716,0,0,0,0,0,1,0,0,0,0,0,1
15,1,"female","no","other","stray",33.8634376,-118.1939327,0,0,0,0,0,1,0,0,0,0,0,1
244,1,"male","yes","ill_moderatete","stray",33.7918753,-118.1642211,0,0,0,0,0,0,0,0,1,0,0,1
77,0,"female","yes","under_age_or_weight","stray",33.86019,-118.1705601,1,0,0,0,0,0,0,0,0,0,0,1
141,0,"female","yes","ill_mild","stray",33.8680258,-118.1763169,1,0,0,0,0,0,0,0,0,0,0,1
128,0,"male","no","ill_mild","stray",33.8680258,-118.1763169,1,0,0,0,0,0,0,0,0,0,0,1
121,1,"male","no","under_age_or_weight","stray",33.8667312,-118.2025182,0,0,0,0,0,0,0,0,1,0,0,1
121,1,"female","no","under_age_or_weight","stray",33.8667312,-118.2025182,0,0,0,0,0,0,0,0,1,0,0,1
113,0,"male","no","under_age_or_weight","stray",33.8027207,-118.1988879,0,0,0,0,0,0,0,0,0,0,0,1
120,0,"female","no","under_age_or_weight","stray",33.8027207,-118.1988879,0,0,0,0,0,0,0,0,0,0,0,1
175,1,"male","yes","other","stray",33.7918753,-118.1642211,1,0,0,0,0,0,0,0,0,0,0,1
24,1,"male","yes","other","stray",33.8699631,-118.182078,0,0,0,0,0,0,0,1,0,0,0,1
174,0,"female","yes","normal","stray",33.8594592,-118.1945352,0,0,0,0,0,1,0,0,0,0,0,1
153,1,"male","yes","normal","stray",33.766083,-118.1875466,1,0,0,0,0,0,0,0,0,0,0,1
89,1,"male","yes","under_age_or_weight","stray",33.8171572,-118.0283172,0,0,0,0,0,1,0,0,0,0,0,1
89,1,"female","yes","under_age_or_weight","stray",33.8171572,-118.0283172,1,0,0,0,0,0,0,0,0,0,0,1
38,1,"male","no","other","stray",33.7918505,-118.167334,1,0,0,0,0,0,0,0,0,0,0,1
139,1,"female","yes","normal","stray",33.8693271,-118.1818623,1,0,0,0,0,0,0,0,0,0,0,1
178,1,"male","yes","under_age_or_weight","stray",33.8693271,-118.1818623,1,0,0,0,0,0,0,0,0,0,0,1
53,0,"female","yes","under_age_or_weight","stray",33.7421535,-118.1899309,0,0,1,0,0,0,0,0,0,0,0,1
49,0,"male","no","ill_mild","stray",33.8543525,-118.1781879,0,0,1,0,0,0,0,0,0,0,0,1
49,0,"female","no","ill_mild","stray",33.8543525,-118.1781879,1,0,0,0,0,0,0,0,0,0,0,1
92,1,"male","yes","under_age_or_weight","stray",33.8141133,-118.0718271,0,1,0,0,0,0,0,0,0,0,0,1
76,1,"female","yes","ill_mild","stray",33.7918471,-118.0925199,0,0,1,0,0,0,0,0,0,0,0,1
24,1,"male","yes","ill_moderatete","stray",33.8551137,-118.1917564,0,0,1,0,0,0,0,0,0,0,0,1
30,1,"male","yes","under_age_or_weight","stray",33.8097185,-118.0929813,0,0,0,0,0,1,0,0,0,0,0,1
12,0,"unknown","unknown","under_age_or_weight","stray",33.7887777,-118.1192374,0,0,0,0,0,1,0,0,0,0,0,1
48,1,"female","yes","normal","stray",33.7974077,-118.2151527,0,0,0,0,0,0,0,0,0,0,0,0
16,0,"female","no","under_age_or_weight","stray",33.8064735,-118.2194345,0,0,0,0,0,0,1,0,0,0,0,1
47,1,"female","yes","under_age_or_weight","stray",33.8269088,-118.1982261,0,0,0,0,0,0,1,0,0,0,0,1
83,1,"female","yes","under_age_or_weight","stray",33.8269088,-118.1982261,0,0,0,0,0,0,1,0,0,0,0,1
54,1,"female","yes","under_age_or_weight","stray",33.8269088,-118.1982261,1,0,0,0,0,0,0,0,0,0,0,1
63,0,"male","no","under_age_or_weight","stray",33.8096122,-118.0826161,0,0,1,0,0,0,0,0,0,0,0,1
63,0,"female","no","under_age_or_weight","stray",33.8096122,-118.0826161,0,0,1,0,0,0,0,0,0,0,0,1
201,1,"male","no","under_age_or_weight","stray",33.8096122,-118.0826161,0,0,1,0,0,0,0,0,0,0,0,1
38,0,"male","no","normal","stray",33.7837074,-118.1950823,1,0,0,0,0,0,0,0,0,0,0,1
157,1,"male","yes","ill_moderatete","stray",33.8743224,-118.1893411,0,0,0,0,0,0,0,1,0,0,0,1
149,1,"male","yes","ill_moderatete","stray",33.8743224,-118.1893411,0,0,1,0,0,0,0,0,0,0,0,1
40,1,"female","yes","normal","stray",33.7845654,-118.1718072,1,0,0,0,0,0,0,0,0,0,0,1
33,1,"female","yes","under_age_or_weight","stray",33.7845654,-118.1718072,0,0,0,0,0,1,0,0,0,0,0,1
110,1,"female","yes","ill_mild","stray",33.9016219,-118.1427665,1,0,0,0,0,0,0,0,0,0,0,1
33,1,"female","yes","under_age_or_weight","stray",33.8436238,-118.1968518,0,0,0,0,0,0,1,0,0,0,0,1
46,1,"female","yes","ill_moderatete","owner_surrender",33.7880494,-118.1556865,0,0,1,0,0,0,0,0,0,0,0,1
67,1,"female","yes","ill_mild","stray",33.8366757,-118.1246575,1,0,0,0,0,0,0,0,0,0,0,1
195,1,"male","yes","under_age_or_weight","stray",33.7969425,-118.1804227,1,0,0,0,0,0,0,0,0,0,0,1
107,1,"female","yes","ill_mild","stray",33.7946311,-118.1750875,1,0,0,0,0,0,0,0,0,0,0,1
90,1,"male","yes","ill_moderatete","stray",33.8778066,-118.1939325,0,0,0,0,0,0,0,0,0,0,1,0
33,0,"male","no","ill_moderatete","stray",33.7826208,-118.1622607,0,0,1,0,0,0,0,0,0,0,0,1
43,1,"female","yes","other","stray",33.7773209,-118.1630949,0,0,1,0,0,0,0,0,0,0,0,1
42,1,"female","no","other","stray",33.8757052,-118.2004619,0,0,0,0,0,0,1,0,0,0,0,1
91,1,"male","yes","other","stray",33.8757052,-118.2004619,0,0,0,0,0,1,0,0,0,0,0,1
97,0,"male","yes","other","stray",33.8757052,-118.2004619,1,0,0,0,0,0,0,0,0,0,0,1
15,0,"female","no","under_age_or_weight","stray",33.8151978,-118.1666361,1,0,0,0,0,0,0,0,0,0,0,1
15,0,"female","no","under_age_or_weight","stray",33.8151978,-118.1666361,1,0,0,0,0,0,0,0,0,0,0,1
39,1,"male","yes","ill_moderatete","stray",33.8620346,-118.1838029,0,0,0,0,0,1,0,0,0,0,0,1
33,1,"female","no","under_age_or_weight","stray",33.7874579,-118.1236696,0,0,1,0,0,0,0,0,0,0,0,1
164,1,"male","yes","ill_mild","owner_surrender",33.7865665,-118.137421,1,0,0,0,0,0,0,0,0,0,0,1
8,0,"male","no","other","stray",33.7843699,-118.1797301,0,0,0,0,0,0,0,0,1,0,0,1
145,1,"male","yes","under_age_or_weight","stray",33.7954547,-118.1946126,1,0,0,0,0,0,0,0,0,0,0,1
141,1,"male","yes","under_age_or_weight","stray",33.7954547,-118.1946126,0,0,1,0,0,0,0,0,0,0,0,1
93,1,"male","yes","ill_mild","stray",33.8592138,-118.1898653,0,0,0,0,0,0,1,0,0,0,0,1
79,1,"female","yes","other","stray",33.8096122,-118.0826161,1,0,0,0,0,0,1,0,0,0,0,0
21,1,"female","yes","normal","stray",33.8449606,-118.177087,1,0,0,0,0,0,0,0,0,0,0,1
25,1,"female","yes","normal","stray",33.8025831,-118.1676989,1,0,0,0,0,0,0,0,0,0,0,1
78,0,"female","yes","ill_mild","stray",33.863034,-118.1944318,0,0,0,0,0,1,0,0,0,0,0,1
120,1,"male","yes","ill_mild","stray",33.8709745,-118.1773503,0,0,1,0,0,0,0,0,0,0,0,1
120,1,"male","yes","ill_mild","stray",33.8709745,-118.1773503,0,0,1,0,0,0,0,0,0,0,0,1
120,1,"female","yes","ill_mild","stray",33.8709745,-118.1773503,0,0,1,0,0,0,0,0,0,0,0,1
121,1,"female","yes","ill_mild","stray",33.8709745,-118.1773503,1,0,0,0,0,0,0,0,0,0,0,1
52,1,"female","yes","under_age_or_weight","stray",33.8042338,-118.0711152,0,0,1,0,0,0,0,0,0,0,0,1
20,0,"male","no","under_age_or_weight","stray",33.8743797,-118.1791202,0,0,0,0,0,0,0,0,0,0,0,1
14,1,"male","yes","normal","other",33.8032739,-118.1443554,0,0,1,0,0,0,0,0,0,0,0,1
17,0,"male","yes","ill_mild","stray",33.8696244,-118.1679018,1,0,0,0,0,0,0,0,0,0,0,1
105,1,"female","yes","normal","owner_surrender",33.8188842,-118.1052085,1,0,0,0,0,0,0,0,0,0,0,1
32,1,"male","no","under_age_or_weight","stray",33.8746909,-118.2026096,0,0,0,0,0,0,1,0,0,0,0,1
49,0,"male","no","ill_mild","stray",33.8124701,-118.2210926,0,0,1,0,0,0,0,0,0,0,0,1
38,1,"male","yes","normal","other",33.7728177,-118.1193275,0,0,0,0,0,0,0,1,0,0,0,1
125,1,"female","yes","other","stray",33.7935031,-118.1828539,0,0,0,0,1,0,0,0,0,0,0,1
43,1,"female","no","under_age_or_weight","stray",33.8671119,-118.1888545,0,0,1,0,0,0,0,0,0,0,0,1
12,0,"male","no","under_age_or_weight","stray",33.7843736,-118.1513375,1,0,0,0,0,0,0,0,0,0,0,1
76,1,"female","yes","under_age_or_weight","stray",33.7843736,-118.1513375,1,0,0,0,0,0,0,0,0,0,0,1
79,1,"male","yes","ill_mild","stray",33.7691954,-118.1693268,1,0,0,0,0,0,0,0,0,0,0,1
77,0,"male","no","under_age_or_weight","stray",33.8027214,-118.208731,1,0,0,0,0,0,0,0,0,0,0,1
37,1,"female","yes","under_age_or_weight","stray",33.8189385,-118.1602259,0,0,0,0,0,1,0,0,0,0,0,1
17,0,"female","no","under_age_or_weight","stray",33.8103642,-118.1061645,1,0,0,0,0,0,0,0,0,0,0,1
17,0,"male","yes","under_age_or_weight","stray",33.8103642,-118.1061645,0,0,1,0,0,0,0,0,0,0,0,1
17,0,"female","yes","under_age_or_weight","stray",33.8103642,-118.1061645,0,0,1,0,0,0,0,0,0,0,0,1
58,1,"female","yes","normal","other",33.792138,-118.188935,0,0,1,0,0,0,0,0,0,0,0,1
8,0,"male","no","normal","stray",33.780654,-118.1749549,1,0,0,0,0,0,0,0,0,0,0,1
59,1,"male","yes","ill_mild","stray",33.7918539,-118.1948868,0,0,0,0,0,1,0,0,0,0,0,1
32,0,"male","no","ill_mild","stray",33.7918539,-118.1948868,0,0,0,0,0,1,0,0,0,0,0,1
62,1,"male","yes","ill_mild","stray",33.7918539,-118.1948868,0,0,0,0,0,1,0,0,0,0,0,1
32,0,"male","no","ill_mild","stray",33.7918539,-118.1948868,0,0,0,0,0,1,0,0,0,0,0,1
69,1,"female","yes","ill_mild","stray",33.7918539,-118.1948868,1,0,0,0,0,0,0,0,0,0,0,1
29,1,"male","yes","ill_mild","stray",33.793484,-118.1850201,0,0,0,0,0,0,0,0,0,0,0,1
57,1,"female","yes","normal","stray",33.815278,-118.1784991,0,0,0,0,0,1,0,0,0,0,0,1
79,0,"female","no","ill_mild","stray",33.815278,-118.1784991,1,0,0,0,0,0,0,0,0,0,0,1
79,0,"male","no","ill_mild","stray",33.815278,-118.1784991,0,0,0,0,0,1,0,0,0,0,0,1
79,0,"male","no","ill_mild","stray",33.815278,-118.1784991,1,0,0,0,0,0,0,0,0,0,0,1
31,1,"male","yes","under_age_or_weight","stray",33.8190678,-118.1771168,0,0,1,0,0,0,0,0,0,0,0,1
31,1,"female","yes","normal","stray",33.8571078,-118.0541908,0,0,0,0,0,0,0,0,0,0,1,1
31,1,"female","yes","normal","stray",33.8571078,-118.0541908,0,0,0,0,0,0,0,0,1,0,1,0
38,1,"male","yes","ill_moderatete","stray",33.8743864,-118.1524712,0,0,1,0,0,0,0,0,0,0,0,1
31,1,"male","no","ill_mild","stray",33.8464537,-118.1915809,0,0,0,0,0,0,1,0,0,0,0,1
128,1,"female","yes","under_age_or_weight","stray",33.7854384,-118.1909253,0,0,0,0,0,1,0,0,0,0,0,1
62,0,"male","no","under_age_or_weight","stray",33.8618297,-118.191754,1,0,0,0,0,0,0,0,0,0,0,1
23,0,"male","no","ill_moderatete","stray",33.7969306,-118.1443103,0,0,1,0,0,0,0,0,0,0,0,1
59,1,"male","yes","other","stray",33.8676763,-118.0912657,1,0,0,0,0,0,0,0,0,0,0,1
19,0,"male","no","under_age_or_weight","stray",33.797907,-118.1923393,0,0,1,0,0,0,0,0,0,0,0,1
31,1,"female","yes","under_age_or_weight","stray",33.8173554,-118.0955774,0,0,0,0,0,0,0,0,0,0,0,1
31,1,"female","yes","under_age_or_weight","stray",33.8173554,-118.0955774,0,0,0,1,0,0,0,0,0,0,0,1
35,1,"female","no","under_age_or_weight","stray",33.8173554,-118.0955774,0,0,0,1,0,0,0,0,0,0,0,1
16,1,"male","yes","ill_moderatete","stray",33.8602137,-118.1685934,0,0,0,0,0,1,0,0,0,0,0,1
15,0,"male","no","ill_moderatete","stray",33.85433,-118.1839579,0,0,1,0,0,0,0,0,0,0,0,1
14,1,"female","yes","under_age_or_weight","stray",33.824267,-118.2212124,1,0,0,0,0,0,0,0,0,0,0,1
21,1,"male","no","under_age_or_weight","stray",33.799059,-118.1804684,0,0,1,0,0,0,0,0,0,0,0,1
35,1,"male","yes","under_age_or_weight","stray",33.799059,-118.1804684,1,0,0,0,0,0,0,0,0,0,0,1
42,1,"female","yes","under_age_or_weight","stray",33.799059,-118.1804684,1,0,0,0,0,0,0,0,0,0,0,1
64,0,"male","yes","under_age_or_weight","stray",33.782386,-118.1499122,0,0,1,0,0,0,0,0,0,0,0,1
64,0,"male","yes","under_age_or_weight","stray",33.782386,-118.1499122,1,0,1,0,0,0,0,0,0,0,0,0
9,0,"male","no","under_age_or_weight","stray",33.8571474,-118.0981187,0,0,0,0,0,1,0,0,0,0,0,1
42,1,"male","yes","ill_moderatete","stray",33.8690504,-118.2008503,1,0,0,0,0,0,0,0,0,0,0,1
40,0,"male","no","under_age_or_weight","stray",33.8583483,-118.0647871,1,0,0,0,0,0,0,0,0,0,0,1
35,1,"male","no","under_age_or_weight","stray",33.8583483,-118.0647871,1,0,0,0,0,0,0,0,0,0,0,1
17,1,"male","yes","other","stray",33.8101109,-118.1096495,0,0,0,0,0,1,0,0,0,0,0,1
36,0,"female","no","under_age_or_weight","stray",33.799059,-118.1804684,0,0,1,0,0,0,0,0,0,0,0,1
36,0,"male","no","under_age_or_weight","stray",33.799059,-118.1804684,1,0,0,0,0,0,0,0,0,0,0,1
36,0,"female","no","under_age_or_weight","stray",33.799059,-118.1804684,1,0,0,0,0,0,0,0,0,0,0,1
36,0,"male","no","under_age_or_weight","stray",33.799059,-118.1804684,0,0,0,0,0,0,0,0,1,0,0,1
31,0,"male","yes","fractious","stray",33.7779186,-118.1921449,1,0,0,0,0,0,0,0,0,0,0,1
22,0,"female","yes","fractious","stray",33.7779186,-118.1921449,1,0,0,0,0,0,0,0,0,0,0,1
77,1,"female","yes","other","stray",33.7779186,-118.1921449,1,0,0,0,0,0,0,0,0,0,0,1
25,1,"male","yes","ill_moderatete","stray",33.7954419,-118.1836447,0,0,0,0,0,1,0,0,0,0,0,1
75,1,"male","yes","normal","owner_surrender",33.7717101,-118.1567713,1,0,0,0,0,0,0,0,0,0,0,1
33,1,"male","yes","normal","owner_surrender",33.7717101,-118.1567713,0,0,0,0,0,1,0,0,0,0,0,1
13,0,"male","no","ill_mild","stray",33.800918,-118.1858974,0,0,0,0,0,0,0,0,1,0,0,1
13,0,"female","no","ill_mild","stray",33.800918,-118.1858974,1,0,0,0,0,0,0,0,0,0,0,1
14,1,"male","yes","ill_mild","stray",33.800918,-118.1858974,0,0,0,0,0,0,0,0,1,0,0,1
11,1,"male","yes","ill_mild","stray",33.800918,-118.1858974,0,0,1,0,0,0,0,0,0,0,0,1
31,1,"male","yes","ill_mild","stray",33.800918,-118.1858974,0,0,1,0,0,0,0,0,0,0,0,1
13,1,"male","no","ill_mild","stray",33.800918,-118.1858974,0,0,0,0,0,0,1,0,0,0,0,1
80,1,"male","yes","other","owner_surrender",33.8545294,-118.1564047,1,0,0,0,0,0,0,0,0,0,0,1
20,0,"male","no","normal","stray",33.7871562,-118.1910896,0,0,0,0,0,1,0,0,0,0,0,1
29,1,"female","yes","normal","stray",33.8007869,-118.2132808,0,0,0,0,0,0,1,0,0,0,0,1
40,1,"male","yes","ill_moderatete","stray",33.7717109,-118.1863677,0,0,0,0,0,0,0,0,1,0,0,1
10,1,"male","yes","under_age_or_weight","stray",33.8532318,-118.1713909,0,0,1,0,0,0,0,0,0,0,0,1
10,1,"female","yes","under_age_or_weight","stray",33.8532318,-118.1713909,0,0,1,0,0,0,0,0,0,0,0,1
28,0,"male","yes","normal","owner_surrender",33.8619431,-118.0482752,0,0,0,0,0,0,1,0,0,0,0,1
22,1,"male","yes","ill_moderatete","stray",33.7916813,-118.1994943,0,0,0,0,0,1,0,0,0,0,0,1
28,1,"male","yes","normal","stray",33.7700504,-118.1937395,1,0,0,0,0,0,0,0,0,0,0,1
28,1,"female","yes","normal","stray",33.7700504,-118.1937395,1,0,0,0,0,0,0,0,0,0,0,1
28,1,"female","yes","normal","stray",33.7700504,-118.1937395,0,0,0,0,0,1,0,0,0,0,0,1
42,1,"male","yes","ill_moderatete","stray",33.7753542,-118.1936623,1,0,0,0,0,0,0,0,0,0,0,1
47,1,"female","yes","ill_mild","stray",33.8768403,-118.2056244,0,0,0,1,0,0,0,0,0,0,0,1
141,1,"male","yes","normal","owner_surrender",33.8619431,-118.0482752,0,0,0,0,1,0,0,0,0,0,0,1
108,1,"male","yes","normal","owner_surrender",33.8619431,-118.0482752,0,0,0,0,1,0,0,0,0,0,0,1
38,1,"male","yes","normal","owner_surrender",33.7691655,-118.1820586,0,0,0,0,0,1,0,0,0,0,0,1
17,1,"male","yes","other","stray",33.7938652,-118.1481913,1,0,0,0,0,0,0,0,0,0,0,1
36,1,"male","yes","other","stray",33.7918753,-118.1642211,0,0,0,0,0,0,1,0,0,0,0,1
36,0,"female","yes","normal","owner_surrender",33.7691655,-118.1820586,0,0,0,0,0,1,0,0,0,0,0,1
13,1,"female","yes","ill_mild","stray",33.8727638,-118.1820896,0,0,0,1,0,0,0,0,0,0,1,0
61,0,"male","yes","ill_mild","stray",33.7935112,-118.1785095,0,0,0,0,0,0,0,0,0,0,0,1
11,1,"male","yes","ill_mild","stray",33.863826,-118.1857255,1,0,0,0,0,0,0,0,0,0,0,1
66,1,"male","yes","other","stray",33.8044614,-118.1678456,1,0,0,0,0,0,0,0,0,0,0,1
79,1,"male","yes","normal","owner_surrender",33.8619431,-118.0482752,0,0,0,0,0,1,0,0,0,0,0,1
16,1,"male","yes","other","stray",33.7660731,-118.1718028,0,0,0,0,0,1,0,0,0,0,0,1
42,1,"female","yes","ill_moderatete","stray",33.7789736,-118.1775378,1,0,0,0,0,0,0,0,0,0,0,1
14,1,"female","yes","normal","stray",33.8874518,-118.1041894,0,0,0,0,0,1,0,0,0,0,0,1
64,1,"male","yes","ill_mild","stray",33.768555,-118.1822623,0,0,0,0,0,1,0,0,0,0,0,1
11,0,"female","no","other","stray",33.8562405,-118.1848922,1,0,0,0,0,0,0,0,0,0,0,1
39,1,"male","yes","normal","owner_surrender",33.7691655,-118.1820586,0,0,0,0,0,1,0,0,0,0,0,1
74,1,"male","yes","normal","owner_surrender",33.7691655,-118.1820586,0,0,0,0,0,0,1,0,0,0,0,1
22,1,"male","yes","normal","owner_surrender",33.7781786,-118.1630323,0,0,0,0,0,1,0,0,0,0,0,1
10,1,"male","yes","ill_mild","stray",33.8288416,-118.0896661,0,0,1,0,0,0,0,0,0,0,0,1
16,1,"male","yes","other","stray",33.8175041,-118.1917484,0,0,1,0,0,0,0,0,0,0,0,1
56,1,"male","yes","other","stray",33.8708354,-118.1846106,0,0,0,0,0,1,0,0,0,0,0,1
14,1,"female","yes","normal","owner_surrender",33.8397387,-118.1817508,1,0,1,0,0,0,0,0,0,0,0,0
32,1,"female","yes","normal","owner_surrender",33.8397387,-118.1817508,0,0,1,0,0,0,0,0,0,0,0,1
13,1,"male","yes","normal","owner_surrender",33.7918766,-118.164179,1,0,0,0,0,0,0,0,0,0,0,1
30,1,"female","yes","normal","owner_surrender",33.7918766,-118.164179,0,0,0,0,0,0,1,0,0,0,0,1
8,1,"female","yes","normal","owner_surrender",33.7918766,-118.164179,0,0,0,0,0,0,1,0,0,0,0,1
37,1,"male","yes","ill_mild","stray",33.8116586,-118.2089371,0,0,0,0,0,0,1,0,0,0,0,1
11,1,"female","yes","normal","stray",33.7898537,-118.1458794,0,0,0,0,0,1,0,0,0,0,0,0
30,1,"female","yes","ill_moderatete","stray",33.8121258,-118.2199732,0,0,1,0,0,0,0,0,0,0,0,1
23,1,"male","yes","ill_mild","stray",33.8121258,-118.2199732,0,0,0,0,0,0,0,1,0,0,0,1
13,0,"female","no","ill_mild","stray",33.8121258,-118.2199732,0,1,0,0,0,0,0,0,0,0,1,0
13,1,"female","yes","normal","owner_surrender",33.7711925,-118.1445888,0,0,0,0,0,1,0,0,0,0,0,1
80,0,"female","yes","ill_mild","owner_surrender",33.7918766,-118.164179,0,0,0,0,0,1,0,0,0,0,0,1
102,1,"male","yes","other","stray",33.7823727,-118.1835951,0,0,0,0,0,1,0,0,0,0,0,1
64,0,"female","no","fractious","stray",33.8327605,-118.090386,0,0,0,0,0,1,0,0,0,0,0,1
43,1,"male","yes","ill_moderatete","stray",33.8052433,-118.1024908,0,0,0,0,0,0,0,1,0,0,0,1
18,1,"male","yes","other","stray",33.7958223,-118.1202455,1,0,0,0,0,0,0,0,0,0,0,1
11,1,"male","yes","ill_moderatete","stray",33.7881995,-118.1543427,0,0,0,0,0,0,0,1,0,0,0,1
36,1,"male","yes","ill_mild","stray",33.7700504,-118.1937395,1,0,0,0,0,0,0,0,0,0,0,1
63,1,"female","yes","under_age_or_weight","stray",33.7956147,-118.1806724,0,0,0,1,0,0,0,0,0,0,0,1
8,1,"female","yes","ill_moderatete","stray",33.8783524,-118.2071499,1,0,0,0,0,0,0,0,0,0,0,1
32,1,"female","yes","normal","stray",33.8594111,-118.0819073,1,0,0,0,0,0,0,0,0,0,0,1
48,1,"male","yes","under_age_or_weight","stray",33.8594111,-118.0819073,1,0,0,0,0,0,0,0,0,0,0,1
48,0,"female","no","under_age_or_weight","stray",33.8594111,-118.0819073,0,1,0,0,0,1,0,0,0,0,0,0
48,0,"male","no","under_age_or_weight","stray",33.8594111,-118.0819073,1,0,0,0,0,0,0,0,0,0,0,1
48,0,"female","no","normal","stray",33.8594111,-118.0819073,0,0,0,1,0,0,0,0,0,0,0,0
48,1,"male","yes","under_age_or_weight","stray",33.8594111,-118.0819073,0,1,0,0,0,1,0,0,0,0,0,0
31,1,"female","yes","ill_moderatete","stray",33.7898477,-118.1542908,1,0,0,0,0,0,0,0,0,0,0,1
47,0,"male","no","under_age_or_weight","stray",33.7923838,-118.2236742,0,0,0,0,0,0,0,0,1,0,0,1
47,0,"male","no","under_age_or_weight","stray",33.7923838,-118.2236742,0,0,0,0,0,0,0,1,0,0,0,1
12,1,"male","yes","ill_mild","stray",33.810627,-118.0939291,0,0,0,0,1,0,0,0,0,0,0,1
25,0,"male","no","under_age_or_weight","stray",33.810379,-118.0992327,0,0,0,0,0,1,0,0,0,0,0,1
25,0,"male","no","under_age_or_weight","stray",33.810379,-118.0992327,1,0,0,0,0,0,0,0,0,0,0,1
25,0,"female","no","under_age_or_weight","stray",33.810379,-118.0992327,0,0,0,0,0,1,0,0,0,0,0,1
13,1,"female","yes","normal","owner_surrender",33.8720671,-118.0443692,1,0,0,0,0,0,0,0,0,0,0,1
9,0,"male","no","under_age_or_weight","stray",33.7789754,-118.1795513,1,0,0,0,0,0,0,0,0,0,0,1
26,0,"female","no","under_age_or_weight","stray",33.7789754,-118.1795513,0,0,1,0,0,0,0,0,0,0,0,1
9,0,"female","no","under_age_or_weight","stray",33.8065036,-118.1912538,1,0,0,0,0,0,0,0,0,0,0,1
9,0,"male","no","under_age_or_weight","stray",33.8065036,-118.1912538,1,0,0,0,0,0,0,0,0,0,0,1
12,1,"female","yes","normal","stray",33.793481,-118.1806496,0,0,0,0,0,0,0,0,1,0,0,1
