"authors","imports","suggests","depends","Roxygen","gh","rforge","descr","r_count","r_size","ns_import","ns_export","s3_methods","s4_methods","doc_count","doc_size","src_count","src_size","data_count","data_size","testthat_count","testthat_size","time","status"
1,0,0,0,0,0,0,265,46,0.091386,3,0,0,0,0,0,0,0,6,0.120946,0,0,43,1
1,7,3,1,1,1,0,241,15,0.042364,14,12,0,0,1,0.022785,0,0,0,0,13,0.008618,107,1
1,6,3,1,0,0,0,331,47,0.283987,1,1,0,1,1,0.020999,14,0.439203,7,0.529885,0,0,361,1
1,4,1,1,1,0,0,169,6,0.042791,4,855,0,0,0,0,0,0,0,0,1,0.000751,49,1
1,1,2,1,1,1,0,169,14,0.036059,1,127,2,0,0,0,0,0,0,0,11,0.014183,44,1
1,1,2,1,1,0,0,178,4,0.018579,13,63,0,0,0,0,0,0,0,0,2,0.001603,47,1
1,2,1,1,1,0,0,179,3,0.005998,13,3,0,0,0,0,0,0,0,0,1,0.001042,41,1
1,1,1,1,1,0,0,172,6,0.08739,4,662,0,0,0,0,0,0,0,0,0,0,35,1
1,0,1,0,1,1,0,176,2,0.006819,1,1,0,0,0,0,0,0,0,0,0,0,38,1
1,1,8,2,1,1,0,281,5,0.026931,2,17,0,0,3,0.019824,10,0.047156,3,0.005891,9,0.015113,127,1
2,3,0,0,1,1,0,357,27,0.04206,1,27,0,0,0,0,0,0,0,0,0,0,55,1
1,0,0,0,0,0,0,157,2,0.011426,0,0,0,0,0,0,0,0,0,0,0,0,27,1
1,16,16,2,1,1,0,354,83,0.458647,92,111,222,0,6,0.037354,0,0,5,0.380421,84,0.204154,320,1
1,6,3,4,1,1,0,294,21,0.051908,7,19,29,0,2,0.012996,3,0.00315,0,0,6,0.01276,150,1
6,4,0,2,0,0,0,575,32,0.026552,6,0,0,0,0,0,0,0,5,0.009019,0,0,117,1
1,0,10,4,0,0,0,566,3,0.018145,7,12,8,0,1,0.010264,7,0.00911,1,0.676052,6,0.004429,238,1
1,0,0,2,0,0,0,133,1,0.001385,1,0,0,0,0,0,0,0,0,0,0,0,40,1
1,2,1,1,1,0,0,57,2,0.007817,1,3,0,0,0,0,0,0,0,0,1,0.003276,41,1
1,4,2,5,0,0,0,146,33,0.096375,8,2,2,1,1,0.070917,0,0,3,0.758722,3,0.004824,259,1
1,0,0,2,0,0,0,66,0,0,1,0,0,0,0,0,0,0,2,9.244956,0,0,58,1
1,0,0,2,0,0,0,55,0,0,0,0,0,0,0,0,0,0,2,2.45721,0,0,48,1
1,2,2,1,1,1,0,208,5,0.011558,5,5,0,0,1,0.005594,2,0.002651,1,0.491948,1,0.001135,122,1
2,10,1,5,0,0,1,186,23,0.156136,5,0,8,0,0,0,13,0.514878,2,0.099785,0,0,328,1
1,0,0,0,0,0,0,59,4,0.003842,0,0,0,0,0,0,0,0,0,0,0,0,27,1
8,1,2,2,1,1,0,426,4,0.032705,2,3,0,0,1,0.010443,13,0.142111,0,0,0,0,93,1
1,1,11,0,1,0,0,222,18,0.039089,1,5,10,0,1,0.024002,2,0.017873,3,0.025397,2,0.009325,119,1
1,14,0,1,1,0,0,216,1,0.087699,36,29,0,0,0,0,0,0,4,0.293719,0,0,176,1
1,7,3,1,1,1,0,409,18,0.198557,53,9,0,10,2,0.042064,2,0.002925,2,0.00265,5,0.020344,144,1
1,1,9,2,0,0,0,92,13,0.026095,4,7,0,0,0,0,0,0,0,0,0,0,49,1
1,9,0,1,1,1,0,580,41,0.215905,2,29,46,0,0,0,0,0,0,0,4,0.002748,52,1
1,8,7,2,1,1,0,395,21,0.12686,3,21,0,0,4,0.06046,0,0,0,0,22,0.187229,100,1
1,9,0,1,1,0,0,84,5,0.021618,14,5,0,0,0,0,0,0,0,0,0,0,66,1
1,0,0,2,0,0,0,211,3,0.019098,4,0,0,0,0,0,0,0,1,0.056882,0,0,71,1
1,5,5,2,1,1,0,1090,23,0.373687,57,92,0,0,4,0.030336,3,0.006082,2,0.653808,10,0.12933,915,1
1,0,5,2,1,1,0,68,4,0.017943,2,6,0,0,0,0,0,0,0,0,1,0.003196,69,1
4,7,2,1,1,0,0,773,8,0.132085,20,10,0,0,0,0,18,0.137983,3,1.798184,0,0,136,1
1,1,5,2,1,1,0,423,13,0.201424,2,241,3,1,1,0.002661,4,0.286556,0,0,9,0.030483,148,1
1,4,5,3,1,1,0,480,4,0.046077,2,12,0,0,2,0.024146,0,0,0,0,1,0.002643,233,1
13,2,4,0,1,0,0,702,10,0.086024,4,11,0,0,2,0.064863,11,0.059761,9,0.057463,0,0,194,1
1,0,0,1,1,0,0,148,1,0.046483,6,4,0,0,0,0,0,0,0,0,0,0,28,1
1,0,0,2,1,0,0,581,10,0.019645,1,10,0,0,0,0,0,0,2,0.235452,0,0,68,1
1,2,4,1,1,1,0,475,15,0.079684,5,25,5,0,1,0.01619,9,0.019417,0,0,36,0.100473,83,1
1,0,1,3,0,0,0,138,1,0.016179,2,1,9,0,0,0,0,0,0,0,0,0,58,1
4,7,9,1,1,0,0,260,9,0.027764,12,6,0,0,1,0.013996,0,0,0,0,0,0,524,1
1,4,0,0,0,0,0,186,1,0.014352,3,1,2,0,0,0,0,0,1,0.005312,0,0,98,1
2,0,0,2,0,0,0,497,3,0.017838,2,0,7,0,0,0,0,0,2,3.28156,0,0,58,1
1,1,0,3,0,0,0,288,2,0.093779,7,1,2,1,2,0.032918,9,0.096372,0,0,0,0,201,1
1,6,4,1,1,1,0,418,9,0.017993,0,6,0,0,1,0.006742,0,0,1,0.04708,14,4.328292,65,1
1,3,4,1,1,1,0,443,6,0.017855,3,2,0,0,1,0.004986,8,0.037695,0,0,2,0.003606,90,1
1,10,2,1,1,1,0,852,44,0.366809,52,28,22,0,3,0.004928,0,0,0,0,16,0.048326,205,1
2,0,1,1,0,1,0,45,1,0.000845,0,0,0,0,0,0,0,0,0,0,1,0.000314,39,1
1,0,3,0,1,1,0,186,1,0.010686,0,8,0,0,0,0,0,0,0,0,2,0.009334,47,1
1,4,10,0,1,0,0,391,10,0.007651,6,4,0,0,1,0.002853,0,0,0,0,4,0.001702,274,1
1,17,3,1,1,0,0,182,93,0.808417,146,55,37,0,0,0,0,0,7,1.290119,0,0,229,1
1,9,0,1,1,0,0,50,17,0.118249,21,2,6,0,0,0,0,0,0,0,0,0,155,1
2,0,0,3,0,0,0,125,14,0.034797,1,0,0,0,0,0,0,0,1,0.141457,0,0,89,1
1,1,0,6,0,0,0,387,31,0.127119,9,0,0,0,0,0,0,0,62,2.368805,0,0,165,1
4,0,0,1,0,0,0,356,1,0.005006,0,0,0,0,0,0,0,0,0,0,0,0,26,1
1,0,0,5,0,0,0,45,5,0.023145,1,0,2,0,0,0,0,0,3,0.312485,0,0,80,1
2,0,0,1,0,0,0,143,1,0.040086,4,0,0,0,0,0,0,0,1,0.000584,0,0,38,1
1,0,2,0,1,0,0,200,1,0.014856,0,7,0,0,0,0,0,0,0,0,0,0,40,1
1,2,0,1,1,1,0,110,2,0.006773,3,2,0,0,0,0,0,0,0,0,0,0,58,1
1,5,1,1,1,0,0,272,10,0.114485,1,10,51,0,0,0,0,0,0,0,6,0.054864,73,1
1,1,0,1,0,0,0,68,6,0.017879,0,1,8,0,1,0.011268,0,0,0,0,0,0,53,1
1,0,1,5,0,0,0,339,2,0.02826,2,0,2,0,0,0,7,0.026368,1,0.010012,0,0,89,1
6,3,0,1,1,1,0,518,12,0.03007,1,2,1,0,0,0,24,0.041556,2,1.629303,0,0,116,1
1,6,0,0,1,0,0,260,1,0.111466,7,1,0,0,0,0,0,0,0,0,0,0,91,1
1,0,0,1,0,0,0,184,37,0.081406,2,0,0,0,0,0,0,0,0,0,0,0,54,1
1,0,2,0,0,0,0,600,6,0.029811,1,0,2,0,0,0,0,0,0,0,0,0,46,1
2,0,3,0,0,0,0,1103,5,0.006197,1,0,0,0,1,0.045927,0,0,0,0,0,0,61,1
2,4,0,1,0,0,0,204,2,0.023893,7,1,8,0,0,0,0,0,0,0,0,0,66,1
1,1,0,1,1,1,0,334,7,0.035926,3,15,0,0,0,0,0,0,0,0,0,0,70,1
1,0,0,2,1,0,0,308,2,0.028899,5,2,10,0,0,0,0,0,3,0.081301,0,0,82,1
6,0,15,3,1,0,0,313,27,0.163773,21,6,3,0,1,0.003849,8,0.017461,0,0,0,0,145,1
1,0,0,0,0,0,0,185,6,0.008811,4,0,0,0,0,0,0,0,6,0.017787,0,0,46,1
1,0,0,1,0,0,0,313,1,0.017711,0,0,0,0,0,0,0,0,0,0,0,0,38,1
1,0,0,1,0,0,0,47,2,0.006092,0,0,0,0,0,0,0,0,0,0,0,0,39,1
1,0,2,4,0,0,0,406,7,0.036689,1,1,5,0,1,0.008756,0,0,0,0,0,0,94,1
1,10,3,1,1,0,0,90,30,0.108897,0,11,9,0,1,0.007208,0,0,1,0.002015,0,0,61,1
2,0,2,4,0,0,0,362,12,0.039358,7,13,0,0,1,0.049735,6,0.039735,1,0.055767,0,0,147,1
2,0,0,1,0,0,0,45,0,0,0,0,0,0,0,0,0,0,2,2.874396,0,0,28,1
1,5,0,5,1,0,0,310,3,0.224391,22,20,0,0,1,0.0287,0,0,8,0.388276,0,0,294,1
1,4,0,1,1,1,0,1062,2,0.032822,0,6,0,0,0,0,0,0,4,1.248154,0,0,56,1
1,4,7,1,1,1,0,361,15,0.072549,0,23,8,0,2,0.015041,0,0,0,0,4,0.006451,75,1
1,3,3,1,1,0,0,286,9,0.02109,5,9,11,0,1,0.014042,0,0,1,0.896821,7,0.008587,73,1
1,8,5,1,0,1,0,202,29,0.310468,8,52,2,0,1,0.024111,11,0.061649,3,0.223568,2,0.014054,302,1
1,0,1,1,1,1,0,67,1,0.006109,5,4,0,0,0,0,0,0,0,0,3,0.002388,40,1
1,0,0,7,1,0,0,869,5,0.049086,18,12,0,1,0,0,0,0,0,0,0,0,92,1
1,0,0,5,0,0,0,254,11,0.036897,3,1,3,0,0,0,0,0,0,0,0,0,48,1
1,0,0,0,0,0,0,113,6,0.01984,0,1,4,0,0,0,0,0,0,0,0,0,43,1
1,0,0,0,1,0,0,781,1,0.004065,0,1,2,0,0,0,0,0,0,0,0,0,38,1
1,2,0,6,0,0,0,468,46,0.16507,0,0,16,0,0,0,0,0,0,0,0,0,104,1
1,1,4,1,1,1,0,380,3,0.030021,0,2,0,0,1,0.007963,0,0,1,0.001225,5,0.020429,59,1
2,0,0,0,0,0,0,190,4,0.026952,5,0,0,0,0,0,2,0.005805,4,0.040111,0,0,44,1
1,6,6,1,0,0,0,162,30,0.312765,6,2,103,0,1,0.03289,0,0,6,0.007339,0,0,89,1
2,0,1,1,0,0,0,566,8,0.042356,0,1,6,0,0,0,0,0,0,0,0,0,87,1
1,3,0,1,0,0,0,468,5,0.006074,2,1,3,0,0,0,0,0,0,0,0,0,42,1
1,2,1,0,0,0,0,314,5,0.068205,4,0,0,0,0,0,0,0,2,0.06103,0,0,146,1
1,0,0,0,0,0,0,98,1,0.000157,0,0,0,0,0,0,0,0,0,0,0,0,34,1
1,0,0,3,0,0,0,37,3,0.048101,4,0,6,0,0,0,4,0.113196,0,0,0,0,65,1
1,0,0,1,0,0,0,120,1,0.01523,0,0,0,0,0,0,0,0,0,0,0,0,32,1
1,7,1,1,0,0,0,158,12,0.034518,11,12,0,0,0,0,0,0,6,0.005923,0,0,95,1
1,0,0,0,0,0,0,80,20,0.149602,0,0,0,0,0,0,0,0,0,0,0,0,82,1
1,2,4,1,0,0,0,154,4,0.038669,1,1,1,0,0,0,0,0,0,0,0,0,50,1
2,5,2,1,1,1,0,992,2,0.018722,1,2,0,0,0,0,0,0,0,0,1,0.001858,77,1
3,2,2,3,0,0,0,74,8,0.04966,6,0,0,0,1,0.01433,0,0,2,0.004588,0,0,113,1
1,6,0,1,1,0,0,209,43,0.108044,14,28,0,0,0,0,5,0.065713,2,0.002205,0,0,95,1
1,1,0,3,0,0,0,330,9,0.143052,4,1,12,0,0,0,11,0.058742,3,0.233468,0,0,149,1
1,0,0,1,0,0,0,90,7,0.042461,1,0,6,0,0,0,0,0,1,0.002033,0,0,52,1
1,3,3,1,0,0,0,388,3,0.256677,5,9,0,0,0,0,4,0.064316,0,0,0,0,95,1
1,0,2,0,1,1,0,133,1,0.002453,0,1,0,0,0,0,0,0,0,0,1,0.00208,40,1
1,1,2,0,1,1,0,85,6,0.015106,1,6,2,0,0,0,0,0,0,0,6,0.013855,50,1
1,5,2,0,1,1,0,461,23,0.033014,16,35,0,0,1,0.030346,0,0,0,0,19,0.031042,63,1
1,1,2,1,1,0,0,399,3,0.007762,1,1,3,0,1,0.008624,0,0,0,0,0,0,44,1
1,6,3,3,0,0,0,468,30,0.107508,9,1,2,0,1,0.073634,2,0.00127,4,0.026773,0,0,129,1
3,0,0,0,0,0,0,120,1,0.010517,0,1,0,0,0,0,1,0.01904,0,0,0,0,48,1
3,7,4,4,1,0,0,625,25,0.0859,16,13,0,8,0,0,4,0.01206,3,1.5862,0,0,223,1
1,9,2,1,1,1,0,508,24,0.070198,26,30,0,0,2,0.022938,0,0,0,0,0,0,75,1
1,2,10,1,1,1,0,252,30,0.126949,7,28,58,0,1,0.002769,0,0,0,0,37,0.080807,96,1
1,14,1,1,1,0,0,602,67,0.204515,15,21,0,0,0,0,14,0.055997,1,0.088405,8,0.053413,116,0
1,11,3,1,1,1,0,816,36,0.206251,60,5,27,0,1,0.034856,0,0,9,0.69951,29,0.835419,398,1
2,3,3,4,0,0,0,222,49,0.426154,7,1,23,0,0,0,0,0,5,0.024484,0,0,109,1
1,3,0,6,0,0,0,36,3,0.144683,8,1,0,0,0,0,0,0,0,0,0,0,85,1
1,0,0,1,0,0,0,597,19,0.099099,3,0,0,0,0,0,0,0,17,0.632165,0,0,66,1
1,3,3,1,1,1,0,269,12,0.049154,10,16,16,0,1,0.027072,0,0,0,0,15,0.019706,51,1
2,2,2,0,0,0,0,1158,79,0.208015,0,0,0,0,1,0.068194,0,0,6,0.01367,0,0,213,1
3,1,0,3,0,0,0,185,11,0.011426,2,1,0,0,0,0,2,0.00946,0,0,0,0,81,1
1,0,0,2,1,0,0,69,20,0.515767,38,22,29,0,0,0,27,0.452856,0,0,0,0,128,1
1,0,0,2,0,0,0,80,1,0.012645,0,4,0,0,0,0,0,0,0,0,0,0,60,1
1,2,0,0,1,1,0,194,17,0.011085,0,0,0,0,0,0,0,0,0,0,0,0,41,1
1,2,1,1,0,1,0,196,5,0.038968,3,1,0,0,1,0.028344,6,0.021155,5,2.557763,0,0,84,1
1,6,5,1,0,0,0,147,15,0.042934,5,13,9,0,1,0.008727,0,0,1,0.000554,1,0.001572,143,1
1,4,3,1,1,0,0,561,12,0.015973,5,2,0,0,0,0,0,0,0,0,4,0.00243,75,1
2,2,0,0,1,0,0,859,1,0.01063,2,4,0,0,0,0,0,0,0,0,0,0,79,1
1,1,0,1,0,0,0,187,3,0.018357,4,1,2,0,0,0,0,0,1,0.053724,0,0,83,1
1,5,0,0,1,0,0,1127,5,0.036994,7,6,6,0,0,0,0,0,0,0,0,0,68,1
1,3,8,2,1,1,0,481,22,0.131703,23,52,0,0,7,0.057765,0,0,0,0,20,0.007733,124,1
1,5,1,1,1,0,0,186,9,0.032625,18,8,0,0,0,0,0,0,0,0,0,0,62,1
1,2,4,0,1,0,0,256,4,0.09928,6,4,1,0,1,0.012611,0,0,0,0,1,0.009164,69,1
1,4,2,1,1,1,0,322,3,0.010079,0,1,0,0,0,0,0,0,1,0.001203,3,0.003713,45,1
1,3,0,0,0,0,0,68,17,0.023934,16,0,11,0,0,0,10,0.040184,0,0,0,0,100,1
1,1,1,0,1,1,0,330,2,0.015573,1,10,0,0,0,0,0,0,0,0,3,0.002768,42,1
2,1,0,0,0,0,0,615,1,0.00433,3,0,0,0,0,0,0,0,0,0,0,0,40,1
2,1,0,0,0,0,0,321,1,0.007185,3,0,0,0,0,0,0,0,1,0.001651,0,0,51,1
2,6,0,1,0,0,0,269,3,0.049694,7,23,0,0,0,0,0,0,0,0,0,0,111,1
1,0,4,1,0,1,0,497,30,0.074963,0,15,1,0,0,0,0,0,1,0.000285,0,0,50,1
1,1,1,1,0,0,0,90,26,0.038527,2,1,0,0,1,0.019477,0,0,0,0,0,0,64,1
4,0,2,6,1,0,0,273,17,0.044842,6,4,11,0,0,0,0,0,1,0.097816,0,0,84,1
1,5,6,1,1,0,0,78,19,0.048996,18,20,93,0,0,0,0,0,0,0,8,0.028941,70,1
1,0,0,0,0,0,0,130,3,0.013798,0,0,0,0,0,0,0,0,4,0.0109,0,0,38,1
1,1,3,1,1,0,0,271,7,0.012928,1,12,0,0,1,0.009034,0,0,0,0,2,0.003935,49,1
1,9,10,1,1,1,0,538,10,0.040298,2,6,0,0,1,0.005009,0,0,0,0,19,0.025473,66,1
1,9,2,1,1,0,0,589,4,0.171673,0,36,0,0,0,0,0,0,20,0.028468,2,0.01009,75,1
1,33,5,1,1,1,0,462,21,0.359831,147,66,23,18,1,0.011816,2,0.001726,0,0,18,0.145264,437,1
1,1,1,0,1,0,0,320,3,0.003692,1,1,2,0,0,0,0,0,0,0,1,0.002222,42,1
1,3,0,3,0,1,0,270,12,0.03216,3,0,0,0,0,0,0,0,1,0.84444,0,0,60,1
1,2,7,1,1,1,0,336,7,0.007001,1,8,0,0,0,0,0,0,13,0.159511,6,0.002586,84,1
1,10,3,1,1,1,0,321,6,0.055384,29,21,3,0,0,0,0,0,0,0,2,0.010049,70,1
2,0,0,1,0,0,0,342,3,0.018165,1,0,0,0,0,0,0,0,0,0,0,0,32,1
1,9,1,1,1,1,0,168,18,0.031641,12,21,12,0,0,0,0,0,0,0,6,0.00462,48,1
1,0,2,1,1,0,0,139,1,0.001504,0,1,0,0,1,0.001606,0,0,0,0,10,0.002061,44,1
1,10,8,1,1,1,0,266,24,0.061187,20,23,27,0,2,0.064438,0,0,7,0.061335,9,0.01243,84,1
5,0,0,5,0,0,0,160,6,0.008442,6,0,0,0,0,0,0,0,11,0.102222,0,0,98,1
1,12,1,1,1,1,0,398,7,0.12237,101,8,8,0,0,0,3,0.017319,0,0,0,0,190,1
1,5,2,1,1,1,0,994,23,0.09033,22,18,0,0,0,0,5,0.006607,1,3.234145,4,0.015938,221,1
2,7,3,1,1,0,0,168,21,0.068421,16,16,3,0,1,0.021545,2,0.003044,2,0.110951,1,0.003484,190,1
1,0,1,3,0,0,0,91,15,0.061244,2,0,5,0,0,0,0,0,2,0.00406,0,0,57,1
1,0,1,1,1,1,0,138,2,0.013056,0,0,0,0,0,0,0,0,58,0.269409,0,0,48,1
3,3,3,1,1,1,0,213,18,0.287613,7,12,6,0,0,0,6,0.067415,0,0,0,0,98,1
1,3,0,0,0,0,0,486,17,0.146629,5,15,0,0,0,0,0,0,1,0.007125,0,0,92,1
1,1,0,1,0,0,0,80,13,0.050329,3,0,21,0,0,0,0,0,3,0.010213,0,0,59,1
1,3,3,1,1,1,0,96,11,0.027378,5,6,6,0,0,0,2,0.011966,3,0.010213,3,0.014043,96,1
1,0,0,4,0,0,0,75,1,0.06207,0,0,0,0,0,0,0,0,0,0,0,0,81,1
1,0,0,0,0,0,0,43,1,0.007184,0,0,0,0,0,0,0,0,1,0.000182,0,0,27,1
1,3,0,1,0,1,0,293,36,0.037049,4,0,19,0,0,0,0,0,1,0.39261,0,0,195,1
1,10,0,0,1,0,0,463,30,0.11538,0,29,0,0,0,0,0,0,0,0,0,0,55,1
1,1,0,0,0,0,0,685,3,0.015694,2,0,0,0,0,0,0,0,0,0,0,0,32,1
1,2,1,0,0,0,0,259,4,0.040671,2,1,0,0,1,0.07441,0,0,0,0,0,0,170,1
1,10,4,1,1,1,0,254,20,0.074377,0,22,0,0,0,0,0,0,1,0.002004,18,0.025308,604,1
1,0,1,3,0,0,0,326,1,0.021991,2,8,0,0,0,0,0,0,0,0,1,0.001698,49,1
1,5,0,1,0,0,0,315,8,0.032872,9,0,3,0,0,0,0,0,1,0.023856,0,0,89,1
3,0,2,0,1,1,0,447,1,0.033043,1,19,0,0,1,0.018178,0,0,0,0,0,0,51,1
1,1,1,0,1,0,0,69,1,0.007727,2,0,0,0,0,0,1,0.005691,0,0,1,0.002205,75,1
1,6,0,1,0,0,0,163,38,0.286921,8,1,27,0,0,0,0,0,5,0.00591,0,0,91,1
1,3,1,1,1,1,0,62,7,0.016395,2,5,0,0,0,0,0,0,1,0.002298,5,0.008533,68,1
1,1,1,0,1,1,0,34,3,0.021229,0,7,4,0,0,0,0,0,0,0,2,0.007771,44,1
1,5,4,1,1,1,0,288,23,0.159795,10,77,72,0,6,0.060383,10,0.151481,0,0,29,0.025093,276,1
1,0,0,1,0,0,0,44,4,0.009894,0,0,0,1,0,0,2,0.005775,0,0,0,0,63,1
1,9,5,1,1,1,0,356,28,0.283723,30,99,42,0,0,0,2,0.001389,0,0,6,0.006222,251,1
1,7,1,1,1,1,0,251,16,0.098085,10,26,5,2,0,0,0,0,0,0,10,0.015998,83,1
2,2,4,1,0,1,0,280,1,0.008673,3,1,0,0,1,0.00497,0,0,0,0,0,0,69,1
1,8,6,1,1,1,0,561,19,0.348408,16,36,5,0,4,0.055037,6,0.220773,6,0.022197,11,0.029769,707,1
1,1,0,1,0,0,0,383,4,0.019534,0,11,6,0,0,0,9,0.046095,5,0.000964,0,0,68,1
1,1,1,1,1,1,0,116,2,0.010353,1,1,0,0,0,0,0,0,0,0,1,0.00105,55,1
2,9,1,1,1,0,0,458,13,0.039785,34,9,0,6,1,0.020916,0,0,5,0.901411,0,0,120,1
1,4,1,1,1,1,0,712,6,0.107119,5,0,0,0,0,0,0,0,2,0.000875,0,0,109,1
1,2,0,1,1,0,0,237,1,0.015412,2,1,0,0,0,0,0,0,0,0,0,0,50,1
1,10,0,1,0,0,0,888,31,0.149764,13,0,9,0,0,0,0,0,0,0,0,0,111,1
1,0,0,0,0,0,0,179,1,0.009709,0,0,3,0,0,0,0,0,1,0.000369,0,0,75,1
1,2,10,0,1,1,0,65,14,0.024042,1,17,14,0,2,0.006302,0,0,0,0,13,0.028235,69,1
1,3,1,1,1,1,0,405,6,0.018175,2,19,0,0,0,0,0,0,0,0,5,0.012985,44,1
1,2,0,1,0,0,0,705,7,0.098459,3,1,0,0,0,0,9,0.201033,0,0,0,0,86,1
4,0,0,4,1,1,0,42,22,0.08919,4,22,0,0,0,0,0,0,0,0,0,0,60,1
1,6,0,1,0,1,0,240,17,0.03387,10,15,0,0,0,0,0,0,0,0,0,0,72,1
10,0,0,3,0,0,0,384,444,0.2536,3,3,13,0,0,0,96,0.561712,0,0,0,0,213,1
1,10,2,1,1,1,0,313,4,0.007911,1,5,0,0,0,0,0,0,1,0.000759,0,0,40,1
1,0,0,2,0,0,0,420,2,0.018563,1,0,0,0,0,0,0,0,0,0,0,0,49,1
1,0,1,0,1,0,0,282,3,0.028692,0,2,7,0,0,0,5,0.031459,0,0,0,0,64,1
3,0,0,4,0,0,0,168,6,0.071562,1,0,0,0,0,0,0,0,5,0.117951,0,0,85,1
1,0,0,3,0,0,0,132,13,0.015087,5,0,4,0,0,0,1,0.01392,3,3.87436,0,0,142,1
1,7,3,2,0,1,0,140,27,0.04612,8,24,2,0,0,0,0,0,0,0,1,0.00741,84,1
3,0,0,2,0,0,0,47,3,0.005305,0,4,0,0,0,0,0,0,0,0,0,0,38,1
1,9,4,1,1,1,0,393,20,0.039982,22,51,0,0,1,0.008285,0,0,2,1.293852,13,0.005555,231,1
1,11,4,1,1,0,0,268,16,0.104989,0,12,0,0,0,0,0,0,3,0.00883,18,0.289676,56,1
1,5,0,1,1,1,0,116,6,0.008857,18,7,0,0,0,0,0,0,2,0.17058,1,0.000953,71,1
2,0,1,1,0,0,0,139,37,0.056203,4,0,11,0,0,0,4,0.010815,16,0.039843,1,0.000151,66,1
4,0,2,6,0,0,0,158,18,0.033464,0,1,0,0,1,0.013134,0,0,5,0.031859,0,0,90,1
1,14,7,1,1,1,0,406,11,0.041051,5,18,6,0,2,0.027313,0,0,2,0.305781,4,0.035479,132,1
2,6,0,1,1,0,0,456,9,0.06605,20,20,1,0,0,0,0,0,2,0.01375,0,0,140,1
1,7,4,0,1,1,0,369,13,0.108569,7,20,1,26,3,0.020671,0,0,0,0,6,0.008882,82,1
1,0,0,1,0,0,0,481,1,0.061028,0,61,0,0,0,0,85,2.054576,0,0,0,0,50,1
1,1,0,0,0,0,0,72,1,0.018032,2,0,1,0,0,0,0,0,0,0,0,0,41,1
1,5,0,1,0,0,0,310,118,0.158281,8,0,0,0,0,0,0,0,6,0.086046,0,0,122,1
1,1,4,0,1,0,0,525,1,0.004325,1,0,0,0,1,0.008299,0,0,0,0,0,0,44,1
1,6,1,1,1,0,0,151,28,0.067598,23,24,0,0,0,0,0,0,0,0,0,0,64,1
1,0,8,0,1,0,0,153,5,0.014977,2,32,0,0,0,0,0,0,1,0.002286,0,0,76,1
1,1,0,0,0,0,0,150,6,0.008406,4,2,2,0,0,0,48,0.350348,0,0,0,0,78,1
1,1,1,1,1,1,0,179,3,0.008785,0,1,0,0,0,0,0,0,0,0,2,0.001532,42,1
1,17,0,2,1,1,0,280,23,0.045394,18,20,3,0,0,0,0,0,1,0.075548,0,0,179,1
1,2,0,0,0,0,0,332,2,0.012818,0,0,0,1,0,0,0,0,1,0.003874,0,0,50,1
1,4,1,0,1,0,0,547,9,0.035868,19,16,5,0,0,0,0,0,0,0,5,0.030604,97,1
2,9,2,1,1,1,0,196,10,0.024098,5,11,0,0,0,0,2,0.012122,0,0,0,0,80,1
1,2,0,1,1,0,0,136,35,0.139212,0,18,16,0,0,0,0,0,0,0,0,0,52,1
1,3,2,4,1,0,0,252,4,0.013851,5,2,0,0,0,0,0,0,1,0.004651,0,0,93,1
1,4,4,1,1,1,0,556,29,0.054424,24,28,0,0,4,0.018844,0,0,1,0.018599,8,0.011501,83,1
1,1,1,2,1,0,0,176,7,0.053081,4,41,6,0,0,0,0,0,0,0,0,0,49,1
2,0,0,0,0,1,0,540,2,0.001889,0,0,0,0,0,0,0,0,0,0,0,0,44,1
6,1,0,2,1,0,0,167,2,0.01019,2,1,1,0,0,0,17,0.098753,1,0.000533,0,0,96,1
2,0,0,1,0,0,0,76,3,0.002189,0,0,0,0,0,0,0,0,0,0,0,0,42,1
1,2,4,2,0,0,0,163,60,0.24976,1,25,1,0,0,0,3,0.013582,1,0.106456,0,0,79,1
1,12,7,0,1,1,0,512,59,0.230729,35,61,14,0,4,0.059071,0,0,3,0.007972,38,0.08806,390,1
1,0,0,3,0,0,0,216,8,0.03431,4,0,0,0,0,0,11,0.034759,0,0,0,0,99,1
3,2,0,1,0,0,0,1068,5,0.104642,3,3,4,0,0,0,0,0,3,0.001847,0,0,51,1
1,2,3,0,1,0,0,332,15,0.059502,5,10,0,0,1,0.062191,0,0,1,0.001596,0,0,99,1
1,0,0,1,0,0,0,40,1,0.009884,0,1,2,0,0,0,39,0.131078,0,0,0,0,56,1
1,4,0,3,0,0,1,582,15,0.119051,6,21,6,4,1,0.013981,15,0.17508,2,0.009413,0,0,413,1
1,0,1,5,1,1,0,204,18,0.03554,5,16,0,0,0,0,0,0,0,0,1,0.000228,56,1
1,2,0,1,0,1,0,36,7,0.006724,0,1,0,0,0,0,0,0,0,0,0,0,41,1
1,0,2,1,1,0,0,103,1,6.7e-05,0,0,0,0,1,0.003036,0,0,0,0,0,0,51,1
1,0,0,0,0,0,0,636,1,0.014843,2,0,0,0,0,0,0,0,0,0,0,0,34,1
1,0,0,2,1,1,0,322,2,0.017319,4,2,9,0,0,0,0,0,0,0,0,0,62,1
1,1,0,6,1,1,0,265,14,0.061727,18,10,7,0,0,0,0,0,0,0,0,0,117,1
1,0,0,0,0,0,0,32,5,0.024019,0,0,0,0,0,0,0,0,0,0,0,0,29,1
